doi,Unnamed: 1,status_download,nivel_informacao,categoria,tecnica,title,title 
10.1016/j.aqrep.2021.100853,sem_pdf,resumo,outros,nao_identificada,excluir,DIETARY CONDENSED TANNINS IMPROVED GROWTH PERFORMANCE AND ANTIOXIDANT FUNCTION BUT IMPAIRED INTESTINAL MORPHOLOGY OF LITOPENAEUS VANNAMEI,
10.1016/j.aquatox.2021.105967,sem_open_access,resumo,outros,nao_identificada,excluir,DIETARY CHROMIUM MODULATES GLUCOSE HOMEOSTASIS AND INDUCES OXIDATIVE STRESS IN PACIFIC WHITE SHRIMP (LITOPENAEUS VANNAMEI),
10.1016/j.aqrep.2021.100821,sem_pdf,resumo,outros,nao_identificada,excluir,"EFFECTS OF REPLACING FISHMEAL WITH DIETARY DRIED DISTILLERS GRAINS WITH SOLUBLES ON GROWTH, SERUM BIOCHEMICAL INDICES, ANTIOXIDATIVE FUNCTIONS, AND DISEASE RESISTANCE FOR LITOPENAEUS VANNAMEI JUVENILES",
10.1016/j.envpol.2021.117800,sem_open_access,resumo,outros,nao_identificada,excluir,EFFECT OF POLYETHYLENE MICROPLASTICS ON OXIDATIVE STRESS AND HISTOPATHOLOGY DAMAGES IN LITOPENAEUS VANNAMEI,
10.1016/j.aqrep.2021.100785,sem_pdf,resumo,outros,nao_identificada,excluir,"EFFECTS OF DL-METHIONYL-DL-METHIONINE SUPPLEMENTATION ON GROWTH PERFORMANCE, IMMUNE AND ANTIOXIDATIVE RESPONSES OF WHITE LEG SHRIMP (LITOPENAEUS VANNAMEI) FED LOW FISHMEAL DIET",
,erro_api,resumo,outros,nao_identificada,excluir,HISTOPATHOLOGICAL ANALYSIS OF PACIFIC WHITE SHRIMP (LITOPENAEUS VANNAMEI) EXPERIMENTALLY INFECTED WITH VIBRIO HARVEYI IN A LABORATORY SCALE POLYCULTURE WITH SEAWEED (GRACILARIA VERRUCOSA),
10.1016/j.aquaculture.2021.736957,sem_open_access,resumo,outros,nao_identificada,excluir,"EFFECT OF OXYTETRACYCLINE ON THE BIOSAFETY, GUT MICROBIAL DIVERSITY, IMMUNE GENE EXPRESSION AND WITHDRAWAL PERIOD IN PACIFIC WHITELEG SHRIMP, PENAEUS VANNAMEI",
10.1016/j.fsi.2021.07.024,sem_open_access,resumo,outros,nao_identificada,excluir,"PROBIOTIC, LACTOBACILLUS PENTOSUS BD6 BOOST THE GROWTH AND HEALTH STATUS OF WHITE SHRIMP, LITOPENAEUS VANNAMEI VIA ORAL ADMINISTRATION",
10.1111/are.15296,sem_open_access,resumo,outros,nao_identificada,excluir,"REPLACEMENT OF FISH MEAL BY ENZYME-TREATED SOYBEAN ON THE GROWTH PERFORMANCE, INTESTINE MICROFLORA, IMMUNE RESPONSES AND DISEASE RESISTANCE OF PACIFIC WHITE SHRIMP LITOPENAEUS VANNAMEI",
10.1111/are.15304,sem_open_access,resumo,outros,nao_identificada,excluir,CO-INFECTION OF INFECTIOUS MYONECROSIS VIRUS AND ENTEROCYTOZOON HEPATOPENAEI IN PENAEUS VANNAMEI FARMS IN THE EAST COAST OF INDIA,
10.1371/journal.pone.0257792,download_ok,texto_completo,aquicultura,histochemistry,incluir,"EFFECTS OF SPRAY-DRIED ANIMAL PLASMA ON GROWTH PERFORMANCE, SURVIVAL, FEED UTILIZATION, IMMUNE RESPONSES, AND RESISTANCE TO VIBRIO PARAHAEMOLYTICUS INFECTION OF PACIFIC WHITE SHRIMP (LITOPENAEUS VANNAMEI)",
10.1016/j.aquaculture.2021.736834,sem_open_access,resumo,outros,nao_identificada,excluir,BACILLUS SUBTILIS EXPRESSING DOUBLE-STRAND RNAS (DSRNAS) INDUCES RNA INTERFERENCE MECHANISM (RNAI) AND INCREASES SURVIVAL OF WSSV-CHALLENGED LITOPENAEUS VANNAMEI,
10.1016/j.aquaculture.2021.736801,sem_open_access,resumo,outros,nao_identificada,excluir,"REPLACEMENT OF FISH MEAL WITH METHANOTROPH (METHYLOCOCCUS CAPSULATUS, BATH) BACTERIA MEAL IN THE DIETS OF PACIFIC WHITE SHRIMP (LITOPENAEUS VANNAMEI)",
10.3389/fmars.2021.706463,download_ok,texto_completo,aquicultura,histochemistry,incluir,"EVALUATION OF THE DIETARY BLACK SOLDIER FLY LARVAE MEAL (HERMETIA ILLUCENS) ON GROWTH PERFORMANCE, INTESTINAL HEALTH, AND DISEASE RESISTANCE TO VIBRIO PARAHAEMOLYTICUS OF THE PACIFIC WHITE SHRIMP (LITOPENAEUS VANNAMEI)",
10.1016/j.jtherbio.2021.103080,sem_open_access,resumo,outros,nao_identificada,excluir,COMBINED STRESS OF ACUTE COLD EXPOSURE AND WATERLESS DURATION AT LOW TEMPERATURE INDUCES MORTALITY OF SHRIMP LITOPENAEUS VANNAMEI THROUGH INJURING ANTIOXIDATIVE AND IMMUNOLOGICAL RESPONSE IN HEPATOPANCREAS TISSUE,
10.1111/are.15206,sem_open_access,resumo,outros,nao_identificada,excluir,"LIPOPOLYSACCHARIDE INDUCED UNFOLDED PROTEIN RESPONSE AND RELATED ANTI-LIPOPOLYSACCHARIDE FACTOR EXPRESSION IN PACIFIC WHITE SHRIMP, LITOPENAEUS VANNAMEI",
10.1111/anu.13240,sem_open_access,resumo,outros,nao_identificada,excluir,"EVALUATION OF DEFATTED HERMETIA ILLUCENS LARVAE MEAL FOR LITOPENAEUS VANNAMEI: EFFECTS ON GROWTH PERFORMANCE, NUTRITION RETENTION, ANTIOXIDANT AND IMMUNE RESPONSE, DIGESTIVE ENZYME ACTIVITY AND HEPATIC MORPHOLOGY",
10.1016/j.fsi.2021.05.005,sem_open_access,resumo,outros,nao_identificada,excluir,"EFFECT OF DIETARY XIAO-CHAIHU-DECOCTION ON GROWTH PERFORMANCE, IMMUNE RESPONSE, DETOXIFICATION AND INTESTINAL MICROBIOTA OF PACIFIC WHITE SHRIMP (LITOPENAEUS VANNAMEI)",
10.1111/are.15181,sem_pdf,resumo,outros,nao_identificada,excluir,EFFECTS OF MEDICAL HERBS IN TIAN-DONG-TANG-GAN POWDER ON NON-SPECIFIC IMMUNE RESPONSES AND RESISTANCE TO ACUTE AMMONIA STRESS IN LITOPENAEUS VANNAMEI,
10.22144/ctu.jen.2021.020,sem_pdf,resumo,outros,nao_identificada,excluir,INVESTIGATION OF PARASITES IN THE DIGESTIVE TRACT OF WHITE LEG SHRIMP (LITOPENAEUS VANNAMEI) CULTURED AT COASTAL FARMS IN THE MEKONG DELTA,
10.20950/1678-2305/bip.2021.47.e657,download_ok,texto_completo,aquicultura,histochemistry,incluir,PROTEIN HYDROLYSATE OF POULTRY BY-PRODUCT AND SWINE LIVER IN THE DIET OF PACIFIC WHITE SHRIMP, PROTEÍNA HIDROLISADA DE SUBPRODUTOS DE FRANGO E FÍGADO SUÍNO NA DIETA DO CAMARÃO-BRANCO-DO-PACÍFICO
10.1016/j.marpolbul.2021.112220,sem_open_access,resumo,outros,nao_identificada,excluir,"TOXIC EFFECTS OF CADMIUM AND LEAD EXPOSURE ON INTESTINAL HISTOLOGY, OXIDATIVE STRESS RESPONSE, AND MICROBIAL COMMUNITY OF PACIFIC WHITE SHRIMP LITOPENAEUS VANNAMEI",
10.1016/j.fsi.2021.03.017,sem_open_access,resumo,outros,nao_identificada,excluir,IMMUNO-STIMULATORY EFFECT AND TOXICOLOGY STUDIES OF SALT PAN BACTERIA AS PROBIOTICS TO COMBAT SHRIMP DISEASES IN AQUACULTURE,
10.1016/j.aquaculture.2021.736505,sem_open_access,resumo,outros,nao_identificada,excluir,DIETARY COPPER IMPROVES GROWTH AND REGULATES ENERGY GENERATION BY MEDIATING LIPOLYSIS AND AUTOPHAGY IN HEPATOPANCREAS OF PACIFIC WHITE SHRIMP (LITOPENAEUS VANNAMEI),
10.1371/journal.pone.0251343,download_ok,texto_completo,aquicultura,h&e,incluir,"EFFECTS OF ISOQUINOLINE ALKALOIDS FROM MACLEAYA CORDATA ON GROWTH PERFORMANCE, SURVIVAL, IMMUNE RESPONSE, AND RESISTANCE TO VIBRIO PARAHAEMOLYTICUS INFECTION OF PACIFIC WHITE SHRIMP (LITOPENAEUS VANNAMEI)",
10.1016/j.anireprosci.2021.106749,sem_open_access,resumo,outros,nao_identificada,excluir,"EFFECTS OF USING THE BIOFLOC SYSTEM AND EYESTALK ABLATION ON REPRODUCTIVE PERFORMANCE AND EGG QUALITY OF LITOPENAEUS VANNAMEI (BOONE, 1931) (DECAPODA: DENDROBRANCHIATA: PENAEIDAE)",
10.1016/j.fsi.2021.02.011,sem_open_access,resumo,outros,nao_identificada,excluir,"EFFECTS OF DIETARY SYNBIOTICS SUPPLEMENTATION METHODS ON GROWTH, INTESTINAL HEALTH, NON-SPECIFIC IMMUNITY AND DISEASE RESISTANCE OF PACIFIC WHITE SHRIMP, LITOPENAEUS VANNAMEI",
10.1016/j.fsi.2021.02.004,sem_open_access,resumo,outros,nao_identificada,excluir,"CHEMICAL COMPOSITION OF A HOT WATER CRUDE EXTRACT (HWCE) FROM ULVA INTESTINALIS AND ITS POTENTIAL EFFECTS ON GROWTH PERFORMANCE, IMMUNE RESPONSES, AND RESISTANCE TO WHITE SPOT SYNDROME VIRUS AND YELLOWHEAD VIRUS IN PACIFIC WHITE SHRIMP (LITOPENAEUS VANNAMEI)",
10.1016/j.cbpa.2021.110909,sem_open_access,resumo,outros,nao_identificada,excluir,"COMBINED HYPOXIA AND HIGH TEMPERATURE AFFECT DIFFERENTIALLY THE RESPONSE OF ANTIOXIDANT ENZYMES, GLUTATHIONE AND HYDROGEN PEROXIDE IN THE WHITE SHRIMP LITOPENAEUS VANNAMEI",
10.1111/anu.13209,sem_open_access,resumo,outros,nao_identificada,excluir,"SUPPLEMENTATION OF TRIBUTYRIN, ALONE AND IN COMBINATION WITH FRUCTOOLIGOSACCHARIDE IN HIGH SOYBEAN MEAL DIETS FOR SHRIMP (LITOPENAEUS VANNAMEI): EFFECTS ON GROWTH, INNATE IMMUNITY AND INTESTINAL MORPHOLOGY",
10.1111/are.14999,sem_open_access,resumo,outros,nao_identificada,excluir,"DIETARY GUANOSINE-MONOPHOSPHATE IMPROVES GROWTH PERFORMANCE, FEED UTILIZATION AND INTESTINAL MORPHOLOGY OF WHITELEG SHRIMP (LITOPENAEUS VANNAMEI) MAINTAINED ON SOYBEAN MEAL-BASED DIETS",
10.1016/j.aquaculture.2021.736397,sem_open_access,resumo,outros,nao_identificada,excluir,LINOLENIC ACID IMPROVES GROWTH PERFORMANCE AND IMMUNE STATUS OF PENAEUS VANNAMEI INFECTED BY ENTEROCYTOZOON HEPATOPENAEI,
10.1016/j.aquaculture.2020.736335,sem_open_access,resumo,outros,nao_identificada,excluir,"EFFECT OF BRACHIONUS PLICATILIS AND NAVICULA SP. ON PACIFIC WHITE SHRIMP GROWTH PERFORMANCE, VIBRIO, IMMUNOLOGICAL RESPONSES AND RESISTANCE TO WHITE SPOT VIRUS (WSSV) IN NURSERY BIOFLOC SYSTEM",
10.3390/MD19030175,erro_download,resumo,outros,nao_identificada,excluir,"DIETARY SUPPLEMENTATION OF BROWN SEAWEED AND/OR NUCLEOTIDES IMPROVED SHRIMP PERFORMANCE, HEALTH STATUS AND COLD-TOLERANT GENE EXPRESSION OF JUVENILE WHITELEG SHRIMP DURING THE WINTER SEASON",
10.1007/s00128-021-03115-9,sem_open_access,resumo,outros,nao_identificada,excluir,ACCUMULATION AND DEPURATION OF CD AND ITS EFFECT ON THE EXPRESSIONS OF METALLOTHIONEIN AND APOPTOTIC GENES IN LITOPENAEUS VANNAMEI,
10.1111/are.14988,sem_open_access,resumo,outros,nao_identificada,excluir,"EVALUATION OF MODULATORY PROPERTIES OF BACILLUS CEREUS ISOLATED FROM THE GUT OF LITOPENAEUS VANNAMAI ON GROWTH, INTESTINAL MORPHOLOGY, DIGESTIVE ENZYME ACTIVITIES, IMMUNE RESPONSES AND DISEASE RESISTANCE OF LITOPENAEUS VANNAMAI",
10.1007/s12011-020-02235-3,sem_open_access,resumo,outros,nao_identificada,excluir,TRANSCRIPTOME ANALYSIS OF THE HEPATOPANCREAS IN THE LITOPENAEUS VANNAMEI RESPONDING TO THE LEAD STRESS,
10.1016/j.aquaculture.2020.736130,sem_open_access,resumo,outros,nao_identificada,excluir,"EFFECT OF DIFFERENT LEVELS OF DIETARY SARGASSUM CRISTAEFOLIUM ON GROWTH PERFORMANCE, HEMATOLOGICAL PARAMETERS, HISTOLOGICAL STRUCTURE OF HEPATOPANCREAS AND INTESTINAL MICROBIOTA OF LITOPENAEUS VANNAMEI",
10.1016/j.aquaculture.2020.736087,sem_open_access,resumo,outros,nao_identificada,excluir,ARTEMIA NAUPLII ENRICHED WITH ARCHAEA HALORUBRUM INCREASED SURVIVAL AND CHALLENGE TOLERANCE OF LITOPENAEUS VANNAMEI POSTLARVAE,
10.1016/j.aquaculture.2020.736060,erro_download,resumo,outros,nao_identificada,excluir,TRANSCRIPTOMIC AND PHYSIOLOGICAL ANALYSES OF HEPATOPANCREAS REVEAL THE KEY METABOLIC CHANGES IN RESPONSE TO DIETARY COPPER LEVEL IN PACIFIC WHITE SHRIMP LITOPENAEUS VANNAMEI,
10.1016/j.fsi.2020.12.011,sem_open_access,resumo,outros,nao_identificada,excluir,"PANDANUS TECTORIUS FRUIT EXTRACT PROMOTES HSP70 ACCUMULATION, IMMUNE-RELATED GENES EXPRESSION AND VIBRIO PARAHAEMOLYTICUS TOLERANCE IN THE WHITE-LEG SHRIMP PENAEUS VANNAMEI",
10.1016/j.dci.2020.103878,sem_open_access,resumo,outros,nao_identificada,excluir,TOLL RECEPTOR 2 (TOLL2) POSITIVELY REGULATES ANTIBACTERIAL IMMUNITY BUT PROMOTES WHITE SPOT SYNDROME VIRUS (WSSV) INFECTION IN SHRIMP,
10.1016/j.aquaculture.2020.735958,sem_open_access,resumo,outros,nao_identificada,excluir,EFFECT OF RICE BRAN FERMENTED WITH BACILLUS AND LYSINIBACILLUS SPECIES ON DYNAMIC MICROBIAL ACTIVITY OF PACIFIC WHITE SHRIMP (PENAEUS VANNAMEI),
10.1016/j.aquaculture.2020.735947,sem_open_access,resumo,outros,nao_identificada,excluir,"MONASCUS PURPUREUS M-32 IMPROVES GROWTH PERFORMANCE, IMMUNE RESPONSE, INTESTINAL MORPHOLOGY, MICROBIOTA AND DISEASE RESISTANCE IN LITOPENAEUS VANNAMEI",
10.12264/JFSC2020-0561,erro_api,resumo,outros,nao_identificada,excluir,ANTI-VIBRIO EFFECT OF PSEUDOALTEROMONAS PISCICIDA 2515 AND ITS APPLICATION IN SHRIMP CULTURE, ?????????????????????
10.3390/ani11010150,erro_download,resumo,outros,nao_identificada,excluir,"NANNOCHLOROPSIS SPP. AS FEED ADDITIVE FOR THE PACIFIC WHITE SHRIMP: EFFECT ON MIDGUT MICROBIOLOGY, THERMAL SHOCK RESISTANCE AND IMMUNOLOGY",
10.4025/ACTASCIANIMSCI.V43I1.52219,erro_download,resumo,outros,nao_identificada,excluir,PRELIMINARY EVALUATION OF THE USE OF BACTERIA ISOLATED FROM THE DIGESTIVE TRACT OF SHRIMP LITOPENAEUS VANNAMEI AS A SOURCE TO ACCELERATE THE PROCESS OF FORMATION AND DEVELOPMENT OF BIOFLOCS,
,erro_api,resumo,outros,nao_identificada,excluir,"EFFECTS OF IGY ANTIBODY ON GROWTH, SURVIVAL, IMMUNE RESPONSES AND PROTECTION AGAINST VIBRIO PARAHAEMOLYTICUS IN PACIFIC WHITE SHRIMP",
10.22144/ctu.jen.2021.022,download_ok,texto_completo,aquicultura,histochemistry,incluir,SCREENING UTILIZATION OF DIFFERENT NATURAL PREBIOTIC EXTRACTS BY PROBIOTIC LACTOBACILLUS SP. FOR DEVELOPMENT OF SYNBIOTIC FOR AQUACULTURE USES,
10.1016/j.aquaculture.2020.735661,sem_open_access,resumo,outros,nao_identificada,excluir,TAILORING SHRIMP AQUAFEED TO TACKLE ACUTE HEPATOPANCREATIC NECROSIS DISEASE BY INCLUSION OF INDUSTRY-FRIENDLY SEAWEED EXTRACTS,
,erro_api,resumo,outros,nao_identificada,excluir,ASSESSMENT OF ANTIBACTERIAL AND IMMUNOSTIMULATING ACTIVITY OF BLACK CUMIN (NIGELLA SATIVA) EXTRACT AGAINST VIBRIOSIS IN WHITE SHRIMP (LITOPENAEUS VANNAMEI),
10.1016/j.micpath.2020.104501,sem_open_access,resumo,outros,nao_identificada,excluir,"AEROMONAS SCHUBERTII, A NOVEL BACTERIUM RECOVERED FROM AHPND AFFECTED FARM IS LETHAL TO WHITELEG SHRIMP, PENAEUS VANNAMEI",
10.1038/s41598-020-68222-9,download_ok,texto_completo,aquicultura,histochemistry,incluir,THE IMPLICATION OF METABOLICALLY ACTIVE VIBRIO SPP. IN THE DIGESTIVE TRACT OF LITOPENAEUS VANNAMEI FOR ITS POST-LARVAL DEVELOPMENT,
10.1016/j.aqrep.2020.100535,sem_pdf,resumo,outros,nao_identificada,excluir,"EFFECTS OF DIETARY GLYCEROL MONOLAURATE ON THE GROWTH PERFORMANCE, DIGESTIVE ENZYMES, BODY COMPOSITION AND NON-SPECIFIC IMMUNE RESPONSE OF WHITE SHRIMP (LITOPENAEUS VANNAMEI)",
10.1016/j.fsi.2020.08.040,sem_open_access,resumo,outros,nao_identificada,excluir,IMMUNE RESPONSE AND OXIDATIVE STRESS OF SHRIMP LITOPENAEUS VANNAMEI AT DIFFERENT MOON PHASES,
10.1111/are.14788,sem_open_access,resumo,outros,nao_identificada,excluir,"CURATIVE IMPACTS OF SQUID (LOLIGO SP.) INK EXTRACT ON HAEMOCYTE, DIGESTIVE ENZYMES AND CYPA GENE EXPRESSION OF VANAME SHRIMP (LITOPENAEUS VANNAMEI) AGAINST WHITE FAECES SYNDROME (WFS)",
10.1111/are.14809,sem_open_access,resumo,outros,nao_identificada,excluir,EFFECTS OF DIFFERENT FEED INCLUSION LEVELS OF KRILL MEAL ON GROWTH AND HEPATOPANCREAS MORPHOLOGY OF LITOPENAEUS VANNAMEI,
10.1007/s00284-020-02117-w,sem_open_access,resumo,outros,nao_identificada,excluir,"GROWTH PERFORMANCE AND INTESTINAL MICROBIOTA DIVERSITY IN PACIFIC WHITE SHRIMP LITOPENAEUS VANNAMEI FED WITH A PROBIOTIC BACTERIUM, HONEY PREBIOTIC, AND SYNBIOTIC",
10.1016/j.micres.2020.126554,sem_open_access,resumo,outros,nao_identificada,excluir,"EFFECTS OF REDUCING DIETARY FISHMEAL WITH YEAST SUPPLEMENTATIONS ON LITOPENAEUS VANNAMEI GROWTH, IMMUNE RESPONSE AND DISEASE RESISTANCE AGAINST VIBRIO HARVEYI",
10.1111/anu.13106,sem_open_access,resumo,outros,nao_identificada,excluir,"ADMINISTRATION OF PROBIOTIC BACILLUS LICHENIFORMIS INDUCES GROWTH, IMMUNE AND ANTIOXIDANT ENZYME ACTIVITIES, GUT MICROBIOTA ASSEMBLY AND RESISTANCE TO VIBRIO PARAHAEMOLYTICUS IN LITOPENAEUS VANNAMEI",
10.1016/j.envpol.2020.114774,sem_open_access,resumo,outros,nao_identificada,excluir,"EFFECTS OF MICROCYSTIS AERUGINOSA AND MICROCYSTIN-LR ON INTESTINAL HISTOLOGY, IMMUNE RESPONSE, AND MICROBIAL COMMUNITY IN LITOPENAEUS VANNAMEI",
10.1016/j.foodchem.2020.126888,sem_open_access,resumo,outros,nao_identificada,excluir,"CHANGES IN GROWTH PERFORMANCE, AFLATOXIN B1 RESIDUES, IMMUNE RESPONSE AND ANTIOXIDANT STATUS OF LITOPENAEUS VANNAMEI FED WITH AFB1-CONTAMINATED DIETS AND THE REGULATING EFFECT OF DIETARY MYO-INOSITOL SUPPLEMENTATION",
10.1007/s00253-020-10816-4,sem_open_access,resumo,outros,nao_identificada,excluir,WHITE SPOT SYNDROME VIRUS (WSSV) DISTURBS THE INTESTINAL MICROBIOTA OF SHRIMP (PENAEUS VANNAMEI) REARED IN BIOFLOC AND CLEAR SEAWATER,
10.1016/j.cbd.2020.100687,sem_open_access,resumo,outros,nao_identificada,excluir,A NEW INSIGHT INTO THE INTESTINE OF PACIFIC WHITE SHRIMP: REGULATION OF INTESTINAL HOMEOSTASIS AND REGENERATION IN LITOPENAEUS VANNAMEI DURING TEMPERATURE FLUCTUATION,
10.34044/j.anres.2020.54.4.06,sem_pdf,resumo,outros,nao_identificada,excluir,HEPATOPANCREATIC ANTIOXIDANT ENZYME ACTIVITIES AND DISEASE RESISTANCE OF PACIFIC WHITE SHRIMP (LITOPENAEUS VANNAMEI) FED DIET SUPPLEMENTED WITH GARLIC (ALLIUM SATIVUM) EXTRACT,
10.1016/j.aquaculture.2020.735289,sem_open_access,resumo,outros,nao_identificada,excluir,"EFFECTS OF LACTOBACILLUS PENTOSUS HC-2 ON THE GROWTH PERFORMANCE, INTESTINAL MORPHOLOGY, IMMUNE-RELATED GENES AND INTESTINAL MICROBIOTA OF PENAEUS VANNAMEI AFFECTED BY AFLATOXIN B1",
10.3389/fphys.2020.01024,sem_pdf,resumo,outros,nao_identificada,excluir,"LOW DIETARY FISH MEAL INDUCED ENDOPLASMIC RETICULUM STRESS AND IMPAIRED PHOSPHOLIPIDS METABOLISM IN JUVENILE PACIFIC WHITE SHRIMP, LITOPENAEUS VANNAMEI",
10.1007/s12275-020-9537-1,sem_open_access,resumo,outros,nao_identificada,excluir,IN VITRO DISINFECTION EFFICACY AND CLINICAL PROTECTIVE EFFECTS OF COMMON DISINFECTANTS AGAINST ACUTE HEPATOPANCREATIC NECROSIS DISEASE (AHPND)-CAUSING VIBRIO ISOLATES IN PACIFIC WHITE SHRIMP PENAEUS VANNAMEI,
10.1007/s10499-020-00530-3,sem_open_access,resumo,outros,nao_identificada,excluir,ISOLATION AND IDENTIFICATION OF PATHOGENIC VIBRIO SPP. RETRIEVED FROM DISEASED LITOPENAEUS VANNAMEI AND BENEFICIAL ROLE OF SOME FUNCTIONAL PROBIOTIC BACTERIA FOR CONTROL,
10.1111/anu.13081,sem_open_access,resumo,outros,nao_identificada,excluir,"EFFECTS OF FISH ORIGIN PROBIOTICS ON GROWTH PERFORMANCE, IMMUNE RESPONSE AND INTESTINAL HEALTH OF SHRIMP (LITOPENAEUS VANNAMEI) FED DIETS WITH FISH MEAL PARTIALLY REPLACED BY SOYBEAN MEAL",
10.1111/jam.14610,sem_open_access,resumo,outros,nao_identificada,excluir,"METAGENOMIC COMPARISON OF STRUCTURE AND FUNCTION OF MICROBIAL COMMUNITY BETWEEN WATER, EFFLUENT AND SHRIMP INTESTINE OF HIGHER PLACE LITOPENAEUS VANNAMEI PONDS",
10.1016/j.aquaculture.2020.735284,sem_open_access,resumo,outros,nao_identificada,excluir,GENOMIC AND HISTOPATHOLOGICAL CHARACTERISTICS OF VIBRIO PARAHAEMOLYTICUS ISOLATED FROM AN ACUTE HEPATOPANCREATIC NECROSIS DISEASE OUTBREAK IN PACIFIC WHITE SHRIMP (PENAEUS VANNAMEI) CULTURED IN KOREA,
10.1016/j.hal.2020.101856,sem_open_access,resumo,outros,nao_identificada,excluir,SURVEY OF SURVIVAL RATE AND HISTOLOGICAL ALTERATIONS OF GILLS AND HEPATOPANCREAS OF THE LITOPENAEUS VANNAMEI JUVENILES CAUSED BY EXPOSURE OF MARGALEFIDINIUM / COCHLODINIUM POLYKRIKOIDES ISOLATED FROM THE PERSIAN GULF,
10.1016/j.aqrep.2020.100408,sem_pdf,resumo,outros,nao_identificada,excluir,"BENEFICIAL IMPACTS ON GROWTH, INTESTINAL HEALTH, IMMUNE RESPONSES AND AMMONIA RESISTANCE OF PACIFIC WHITE SHRIMP (LITOPENAEUS VANNAMEI) FED DIETARY SYNBIOTIC (MANNAN OLIGOSACCHARIDE AND BACILLUS LICHENIFORMIS)",
10.1007/s11947-020-02435-8,sem_open_access,resumo,outros,nao_identificada,excluir,CASCADING MECHANISM TRIGGERING THE ACTIVATION OF POLYPHENOL OXIDASE ZYMOGEN IN SHRIMP LITOPENAEUS VANNAMEI AFTER POSTMORTEM AND THE CORRELATION WITH MELANOSIS DEVELOPMENT,
10.1016/j.aqrep.2020.100385,sem_pdf,resumo,outros,nao_identificada,excluir,"ENHANCED INTESTINAL HEALTH, IMMUNE RESPONSES AND AMMONIA RESISTANCE IN PACIFIC WHITE SHRIMP (LITOPENAEUS VANNAMEI) FED DIETARY HYDROLYZED YEAST (RHODOTORULA MUCILAGINOSA) AND BACILLUS LICHENIFORMIS",
10.1016/j.fsi.2020.04.036,sem_open_access,resumo,outros,nao_identificada,excluir,"EFFECTS OF DIETARY YEAST CULTURE ON SHRIMP GROWTH, IMMUNE RESPONSE, INTESTINAL HEALTH AND DISEASE RESISTANCE AGAINST VIBRIO HARVEYI",
10.1016/j.aqrep.2020.100321,sem_pdf,resumo,outros,nao_identificada,excluir,"REGULATION OF GROWTH, FATTY ACID PROFILES, HEMATOLOGICAL CHARACTERISTICS AND HEPATOPANCREATIC HISTOLOGY BY DIFFERENT DIETARY N-3 HIGHLY UNSATURATED FATTY ACIDS LEVELS IN THE FIRST STAGES OF JUVENILE PACIFIC WHITE SHRIMP (LITOPENAEUS VANNAMEI)",
10.1016/j.fsi.2020.03.066,sem_open_access,resumo,outros,nao_identificada,excluir,EFFECT IN WHITE SHRIMP LITOPENAEUS VANNAMEI OF ELEUTHERINE BULBOSA (MILL.) URB. POWDER ON IMMUNE GENES EXPRESSION AND RESISTANCE AGAINST VIBRIO PARAHAEMOLYTICUS INFECTION,
10.1016/j.aquaculture.2020.735207,sem_open_access,resumo,outros,nao_identificada,excluir,"ARACHIDONIC ACID EFFECTS ON THE OVERALL PERFORMANCE, FATTY ACID PROFILE, HEPATOPANCREAS MORPHOLOGY AND LIPID-RELEVANT GENES IN LITOPENAEUS VANNAMEI JUVENILES",
10.1016/j.aquaculture.2020.735190,erro_download,resumo,outros,nao_identificada,excluir,MOLECULAR DETECTION OF ACUTE HEPATOPANCREATIC NECROSIS DISEASE (AHPND) IN PENAEUS VANNAMEI SHRIMPS IN COSTA RICA,
10.1111/are.14583,sem_open_access,resumo,outros,nao_identificada,excluir,THE REPLACEMENT OF FISH MEAL WITH FERMENTED SOYA BEAN MEAL OR SOYA BEAN MEAL IN THE DIET OF PACIFIC WHITE SHRIMP (LITOPENAEUS VANNAMEI),
10.3389/fphys.2020.00359,sem_pdf,resumo,outros,nao_identificada,excluir,DIETARY DIFFERENT REPLACEMENT LEVELS OF FISHMEAL BY FISH SILAGE COULD INFLUENCE GROWTH OF LITOPENAEUS VANNAMEI BY REGULATING MTOR AT TRANSCRIPTIONAL LEVEL,
10.1016/j.fsi.2020.03.018,sem_open_access,resumo,outros,nao_identificada,excluir,"TOXIC EFFECT OF CHRONIC WATERBORNE COPPER EXPOSURE ON GROWTH, IMMUNITY, ANTI-OXIDATIVE CAPACITY AND GUT MICROBIOTA OF PACIFIC WHITE SHRIMP LITOPENAEUS VANNAMEI",
10.1016/j.fsi.2020.03.011,sem_open_access,resumo,outros,nao_identificada,excluir,"GROWTH AND HEALTH STATUS OF PACIFIC WHITE SHRIMP, LITOPENAEUS VANNAMEI, EXPOSED TO CHRONIC WATER BORN COBALT",
10.1111/are.14525,sem_open_access,resumo,outros,nao_identificada,excluir,"THE EFFECTS OF WATER ADDITIVE BACILLUS CEREUS AND PEDIOCOCCUS ACIDILACTICI ON WATER QUALITY, GROWTH PERFORMANCES, ECONOMIC BENEFITS, IMMUNOHEMATOLOGY AND BACTERIAL FLORA OF WHITELEG SHRIMP (PENAEUS VANNAMEI BOONE, 1931) REARED IN EARTHEN PONDS",
10.1016/j.fsi.2020.02.009,sem_open_access,resumo,outros,nao_identificada,excluir,VIBRIO PARAHAEMOLYTICUS INFECTION IMPAIRED INTESTINAL BARRIER FUNCTION AND NUTRIENT ABSORPTION IN LITOPENAEUS VANNAMEI,
